comparison_id,timestamp,baseline_hostname,candidate_hostname,category,section,change_type,line_number,old_value,new_value,risk_label,risk_weight,confidence_score,description,recommendation
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 40,Modified,467, encapsulation dot1Q 40,encapsulation dot1Q 40,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 40',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_CORP,Modified,468, vrf forwarding VRF_CORP,vrf forwarding VRF_CORP,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_CORP',Verify management access after implementation.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.112.40.1 255.255.255.0,Modified,469, ip address 10.112.40.1 255.255.255.0,ip address 10.112.40.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.112.40.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,470, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,471, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,472, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,473, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 50,Modified,475, encapsulation dot1Q 50,encapsulation dot1Q 50,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 50',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_IOT,Modified,476, vrf forwarding VRF_IOT,vrf forwarding VRF_IOT,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_IOT',Verify management access after implementation.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.112.50.1 255.255.255.0,Modified,477, ip address 10.112.50.1 255.255.255.0,ip address 10.112.50.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.112.50.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,478, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,479, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,480, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,481, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 60,Modified,483, encapsulation dot1Q 60,encapsulation dot1Q 60,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 60',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_CORP,Modified,484, vrf forwarding VRF_CORP,vrf forwarding VRF_CORP,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_CORP',Verify management access after implementation.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.112.60.1 255.255.255.0,Modified,485, ip address 10.112.60.1 255.255.255.0,ip address 10.112.60.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.112.60.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,486, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,487, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,488, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,489, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 70,Modified,491, encapsulation dot1Q 70,encapsulation dot1Q 70,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 70',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.112.70.1 255.255.255.0,Modified,492, ip address 10.112.70.1 255.255.255.0,ip address 10.112.70.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.112.70.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,493, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,494, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,495, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,496, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 80,Modified,498, encapsulation dot1Q 80,encapsulation dot1Q 80,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 80',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.112.80.1 255.255.255.0,Modified,499, ip address 10.112.80.1 255.255.255.0,ip address 10.112.80.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.112.80.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,500, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,501, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,502, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,503, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,no ip address,Modified,505, no ip address,no ip address,Unknown,0,50,Modified Unknown configuration in 'no ip address',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,negotiation auto,Modified,506, negotiation auto,negotiation auto,Unknown,0,50,Modified Unknown configuration in 'negotiation auto',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,507, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 10,Modified,509, encapsulation dot1Q 10,encapsulation dot1Q 10,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 10',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_CORP,Modified,510, vrf forwarding VRF_CORP,vrf forwarding VRF_CORP,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_CORP',Verify management access after implementation.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.113.10.1 255.255.255.0,Modified,511, ip address 10.113.10.1 255.255.255.0,ip address 10.113.10.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.113.10.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,512, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,513, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,514, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,515, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 11,Modified,517, encapsulation dot1Q 11,encapsulation dot1Q 11,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 11',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_VOICE,Modified,518, vrf forwarding VRF_VOICE,vrf forwarding VRF_VOICE,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_VOICE',Verify management access after implementation.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.113.11.1 255.255.255.0,Modified,519, ip address 10.113.11.1 255.255.255.0,ip address 10.113.11.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.113.11.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,520, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,521, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security INSIDE,Modified,522, zone-member security INSIDE,zone-member security INSIDE,Unknown,0,50,Modified Unknown configuration in 'zone-member security INSIDE',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,523, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,encapsulation dot1Q 20,Modified,525, encapsulation dot1Q 20,encapsulation dot1Q 20,Unknown,0,50,Modified Unknown configuration in 'encapsulation dot1Q 20',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Management,vrf forwarding VRF_GUEST,Modified,526, vrf forwarding VRF_GUEST,vrf forwarding VRF_GUEST,Low,35,90,Modified Management configuration in 'vrf forwarding VRF_GUEST',Verify management access after implementation.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,ip address 10.113.20.1 255.255.255.0,Modified,527, ip address 10.113.20.1 255.255.255.0,ip address 10.113.20.1 255.255.255.0,Low,30,90,Modified Interface configuration in 'ip address 10.113.20.1 255.255.255.0',Verify interface operational status and traffic flow.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip helper-address 10.100.10.15,Modified,528, ip helper-address 10.100.10.15,ip helper-address 10.100.10.15,Unknown,0,50,Modified Unknown configuration in 'ip helper-address 10.100.10.15',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,ip nbar protocol-discovery,Modified,529, ip nbar protocol-discovery,ip nbar protocol-discovery,Unknown,0,50,Modified Unknown configuration in 'ip nbar protocol-discovery',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Unknown,zone-member security GUEST,Modified,530, zone-member security GUEST,zone-member security GUEST,Unknown,0,50,Modified Unknown configuration in 'zone-member security GUEST',Manual review recommended.
51888b4e-4270-4982-9639-d61105c356df,2026-07-23T16:54:43.509641,CE-Router-01,CE-Router-01,Interface,no shutdown,Modified,531, no shutdown,no shutdown,Medium,60,90,Modified Interface configuration in 'no shutdown',Verify interface shutdown impact before deployment.
